"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","profile.x","span.x","statespace.states","Unnamed..0","Unnamed..0.1","type","status","status.spec","regroup.strategy","regroup.time","bandwidth","profile.y","span.y","average.wavefront","RMS.wavefront","state.vector.length","groups","group.checks","next.state.calls","reachability.time","statespace.nodes","group.next","group.explored.nodes","group.explored.vectors","time","memory","peak.nodes","LDDop.union","LDDop.minus","LDDop.relProd","LDDop.satCount","LDDop.satCountL","LDDop.zip","LDDop.relProdUnion","LDDop.projectMinus","Unnamed..36","timeBest","memBest","timeMark","memMark"
"angiogenesis-10","pnml","bfs","sat-like",5,123.279,10.1120021646446,10,13805,15443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.279,,1,
"BridgeAndVehicles-V04-P05-N02-unfolded","pnml","bfs","sat-like",5,0.516,0.0295145914949049,10,35432,39034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516,,1,
"BridgeAndVehicles-V10-P10-N10-unfolded","pnml","bfs","sat-like",5,29.782,1.68522863598847,10,1351610,1392323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.782,,1,
"circadian_clock-000001","pnml","bfs","sat-like",5,0.015,0.0052704627669473,10,1009,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,1,
"circadian_clock-000010","pnml","bfs","sat-like",5,0.155,0.0343996124009171,10,1009,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,1,
"circadian_clock-000100","pnml","bfs","sat-like",5,165.131,10.998400338231,10,1009,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.131,,1,
"CircularTrain-012","pnml","bfs","sat-like",5,0.03,0.0105409255338946,10,1562,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,1,
"CircularTrain-024","pnml","bfs","sat-like",5,0.181,0.038715486421959,10,3308,3685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,,1,
"closed_system1","pnml","bfs","sat-like",5,2.258,0.109219452886786,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.258,,1,
"closed_system2","pnml","bfs","sat-like",5,4.981,0.273188986275476,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.981,,1,
"closed_system3","pnml","bfs","sat-like",5,7.04,0.348201729525349,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.04,,1,
"closed_system4","pnml","bfs","sat-like",5,7.482,0.563457579986679,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.482,,1,
"closed_system5","pnml","bfs","sat-like",5,5.869,0.313136462974922,10,73916,81489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.869,,1,
"cs_repetitions-2-unfolded","pnml","bfs","sat-like",5,0.155,0.0236877840059198,10,3536,4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.155,,1,
"cs_repetitions-3-unfolded","pnml","bfs","sat-like",5,4.124,0.426281075765223,10,36009,41484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.124,,1,
"database2UNFOLD","pnml","bfs","sat-like",5,0.03,0.0133333333333333,10,2266,2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,1,
"dekker-10","pnml","bfs","sat-like",5,1.003,0.0697694616417368,10,176152,194690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.003,,1,
"dekker-15","pnml","bfs","sat-like",5,24.958,1.40885927063154,10,858894,918960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.958,,1,
"desel_esparza_10_3a","pnml","bfs","sat-like",5,0.007,0.00483045891539648,10,558,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,,1,
"desel_esparza_10_3b","pnml","bfs","sat-like",5,0.004,0.00516397779494322,10,592,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,1,
"desel_esparza_8_1","pnml","bfs","sat-like",5,0.008,0.00421637021355784,10,428,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,1,
"desel_esparza_8_3","pnml","bfs","sat-like",5,0.014,0.00843274042711568,10,989,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,1,
"desel_esparza_9_5","pnml","bfs","sat-like",5,0.016,0.00966091783079296,10,539,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,1,
"dnawalk-01","pnml","bfs","sat-like",5,0.168,0.0436653943835008,10,21419,23336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,1,
"dnawalk-02","pnml","bfs","sat-like",5,0.203,0.0498998997994986,10,26809,28367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203,,1,
"dnawalk-03","pnml","bfs","sat-like",5,0.249,0.050651313463281,10,20846,22802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.249,,1,
"dnawalk-04","pnml","bfs","sat-like",5,6.324,0.325958415889035,10,110419,119561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.324,,1,
"dnawalk-05","pnml","bfs","sat-like",5,10.018,0.324133031674068,10,129945,138027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.018,,1,
"dnawalk-06","pnml","bfs","sat-like",5,11.105,0.46681545247203,10,120374,128204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.105,,1,
"dnawalk-07","pnml","bfs","sat-like",5,8.59,0.570126691573412,10,127513,135138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.59,,1,
"dnawalk-08","pnml","bfs","sat-like",5,6.299,0.431469066742398,10,205704,220717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.299,,1,
"dnawalk-09","pnml","bfs","sat-like",5,4.7,0.17120488051195,10,195145,208669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,1,
"dnawalk-10","pnml","bfs","sat-like",5,4.745,0.319973957273609,10,209109,224590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.745,,1,
"dnawalk-11","pnml","bfs","sat-like",5,4.447,0.195394188472659,10,204980,222289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.447,,1,
"dnawalk-12","pnml","bfs","sat-like",5,55.254,3.46408942661063,10,234744,252018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.254,,1,
"dnawalk-13","pnml","bfs","sat-like",5,58.642,3.3308450712828,10,264142,281046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.642,,1,
"dnawalk-14","pnml","bfs","sat-like",5,69.835,2.91674952263265,10,245188,261235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.835,,1,
"dnawalk-15","pnml","bfs","sat-like",5,33.059,1.39087063061635,10,236032,252973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.059,,1,
"erk-000010","pnml","bfs","sat-like",5,0.204,0.0539958846168442,10,526,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.204,,1,
"erk-000100","pnml","bfs","sat-like",5,401.981,25.0885403011902,10,526,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.981,,1,
"fivediningphilosophers-2at1ce-boxed","pnml","bfs","sat-like",5,0.007,0.00674948557710553,10,737,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,,1,
"fivediningphilosophers-3_32","pnml","bfs","sat-like",5,0.0111111111111111,0.00600925212577332,9,760,992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0111111111111111,,1,
"fivediningphilosophers-boxed","pnml","bfs","sat-like",5,0.018,0.00632455532033676,10,2399,3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,,1,
"fivediningphilosophers-lr-boxed","pnml","bfs","sat-like",5,0.012,0.00632455532033676,10,1014,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,1,
"FMS-10","pnml","bfs","sat-like",5,0.315,0.0694822119522528,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315,,1,
"FMS-100","pnml","bfs","sat-like",5,430.115,22.6838347972981,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.115,,1,
