"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","profile.x","span.x","statespace.states","Unnamed..0","Unnamed..0.1","type","status","status.spec","regroup.strategy","regroup.time","bandwidth","profile.y","span.y","average.wavefront","RMS.wavefront","state.vector.length","groups","group.checks","next.state.calls","reachability.time","statespace.nodes","group.next","group.explored.nodes","group.explored.vectors","time","memory","peak.nodes","LDDop.union","LDDop.minus","LDDop.relProd","LDDop.satCount","LDDop.satCountL","LDDop.zip","LDDop.relProdUnion","LDDop.projectMinus","Unnamed..36","timeBest","memBest","timeMark","memMark"
"FMS-50","pnml","chain","sat-fix",5,17.355,0.750322153033837,10,755,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.355,,1,
"G-PPP-1-1","pnml","chain","sat-fix",5,0.288,0.0628578643537236,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.288,,1,
"G-PPP-1-10","pnml","chain","sat-fix",5,0.53,0.0469041575982343,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,1,
"G-PPP-1-100","pnml","chain","sat-fix",5,2.049,0.0991575626073081,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.049,,1,
"G-PPP-10-10","pnml","chain","sat-fix",5,16.893,1.15531669539857,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.893,,1,
"G-PPP-10-100","pnml","chain","sat-fix",5,21.879,1.06222460483229,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.879,,1,
"G-PPP-100-10","pnml","chain","sat-fix",5,23.909,1.78849688596629,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.909,,1,
"G-PPP-1000-10","pnml","chain","sat-fix",5,22.829,1.49514362000593,10,3079,3631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.829,,1,
"HouseConstruction-002","pnml","chain","sat-fix",5,0.069,0.0185292561462497,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,,1,
"HouseConstruction-005","pnml","chain","sat-fix",5,0.528,0.0480277697448743,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528,,1,
"HouseConstruction-010","pnml","chain","sat-fix",5,4.635,0.158552479920337,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.635,,1,
"HouseConstruction-020","pnml","chain","sat-fix",5,104.291,5.1920033598688,10,1034,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.291,,1,
"IBM319","pnml","chain","sat-fix",5,1.323,0.0557872944515346,10,19502,21949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.323,,1,
"IBM5964","pnml","chain","sat-fix",5,0.45,0.0776029781788188,10,21268,24006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,1,
"IBM703","pnml","chain","sat-fix",5,1.493,0.0702456008903365,10,19691,22410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.493,,1,
"IOTP_c1m1p1d1","pnml","chain","sat-fix",5,0.263,0.0388873015549064,10,10421,11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263,,1,
"IOTP_c3m3p3d3","pnml","chain","sat-fix",5,1.827,0.0634297511687799,10,10421,11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.827,,1,
"IOTP_c5m4p3d2","pnml","chain","sat-fix",5,5.036,0.210301371052751,10,10421,11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.036,,1,
"Kanban-10","pnml","chain","sat-fix",5,0.712,0.0402216083439956,10,746,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.712,,1,
"Kanban-20","pnml","chain","sat-fix",5,7.864,0.549711035201425,10,746,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.864,,1,
