"filename","filetype","order","saturation","sat.granularity","timeAvg","timeSd","solvedCount","profile.x","span.x","statespace.states","Unnamed..0","Unnamed..0.1","type","status","status.spec","regroup.strategy","regroup.time","bandwidth","profile.y","span.y","average.wavefront","RMS.wavefront","state.vector.length","groups","group.checks","next.state.calls","reachability.time","statespace.nodes","group.next","group.explored.nodes","group.explored.vectors","time","memory","peak.nodes","LDDop.union","LDDop.minus","LDDop.relProd","LDDop.satCount","LDDop.satCountL","LDDop.zip","LDDop.relProdUnion","LDDop.projectMinus","Unnamed..36","timeBest","memBest","timeMark","memMark"
"rwmutex-r20w10","pnml","chain-prev","none",5,23.171,0.5160415573274,10,164290,181634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.171,,1,
"SafeBus-03-unfolded","pnml","chain-prev","none",5,1.582,0.0584617633823833,10,82222,95173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.582,,1,
"shared_memory-pt-10","pnml","chain-prev","none",5,4.378,0.263472537046611,10,428678,480723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.378,,1,
"shared_memory-pt-5","pnml","chain-prev","none",5,0.163,0.0503432661280975,10,23912,27500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163,,1,
"simple_lbs-2","pnml","chain-prev","none",5,0.317,0.0427005074130663,10,25440,29093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.317,,1,
"simple_lbs-5","pnml","chain-prev","none",5,7.994,1.05177310607691,10,567999,614512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.994,,1,
"SmallOperatingSystem-MT0016DC0008","pnml","chain-prev","none",5,0.246,0.0291356978445495,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246,,1,
"SmallOperatingSystem-MT0032DC0008","pnml","chain-prev","none",5,0.772,0.0528730134903956,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.772,,1,
"SmallOperatingSystem-MT0032DC0016","pnml","chain-prev","none",5,1.24,0.0586893895388634,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,,1,
"SmallOperatingSystem-MT0064DC0016","pnml","chain-prev","none",5,4.072,0.248363532839353,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.072,,1,
"SmallOperatingSystem-MT0064DC0032","pnml","chain-prev","none",5,7.718,0.534785522948738,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.718,,1,
"SmallOperatingSystem-MT0128DC0032","pnml","chain-prev","none",5,34.652,1.16926187542968,10,432,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.652,,1,
"SwimmingPool-1","pnml","chain-prev","none",5,0.732,0.0571158666416104,10,351,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.732,,1,
