Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
16225,17165,performance,done,,bfs,none,5,circadian_clock-000001,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,224.0,224.0,0.0,128.0,28.0,120.0,104.0,60.0,0.0,76.0,,,,,,,,,,
16233,17173,performance,done,,bfs,none,5,QCertifProtocol_06-unfold,pnml,"tg,bs,hf",0.08,624.0,151011.0,168691.0,40.200959999999995,42.76029000000001,270.0,116.0,7308.0,7308.0,86.33,2271960.0,359274.0,1893.0,2349.0,11511.0,86.55,3150628.0,,,,,,,,,,
16287,17228,performance,done,,bfs,none,5,peterson_3_17,pnml,"tg,bs,hf",0.0,37.0,1851.0,2418.0,10.702,11.048,18.0,21.0,315.0,315.0,0.03,64.0,144.0,146.0,153.0,112.0,0.04,77168.0,,,,,,,,,,
16301,17242,performance,done,,bfs,none,5,BridgeAndVehicles-V04-P05-N02-unfolded,pnml,"tg,bs,hf",0.02,307.0,35432.0,39034.0,31.1897,33.5222,28.0,52.0,2392.0,2392.0,1.08,2874.0,2966.0,560.0,1189.0,1110.0,1.11,2307888.0,,,,,,,,,,
16304,17245,performance,done,,bfs,none,5,fourdiningphilosophers,pnml,"tg,bs,hf",0.0,20.0,540.0,711.0,6.269,6.528,12.0,8.0,24.0,24.0,0.0,7.0,38.0,72.0,74.0,40.0,0.01,76.0,,,,,,,,,,
16343,17286,performance,done,,bfs,none,5,BridgeAndVehicles-V10-P10-N10-unfolded,pnml,"tg,bs,hf",0.39,1882.0,1351610.0,1392323.0,55.16548,56.845969999999994,48.0,288.0,25920.0,25920.0,124.67,259556.0,88205.0,4364.0,9624.0,13294.0,125.12,2993364.0,,,,,,,,,,
16361,17308,performance,done,,bfs,none,5,RAS-C-3,pnml,"tg,bs,hf",0.0,35.0,1373.0,1592.0,8.333,8.719,18.0,12.0,156.0,156.0,0.02,92.0,55.0,108.0,132.0,98.0,0.03,76.0,,,,,,,,,,
16366,17313,performance,done,,bfs,none,5,desel_esparza_9_4,pnml,"tg,bs,hf",0.0,12.0,150.0,181.0,5.0,5.24,3.0,5.0,10.0,10.0,0.0,3.0,7.0,25.0,25.0,15.0,0.0,76.0,,,,,,,,,,
16382,17329,performance,done,,bfs,none,5,SwimmingPool-2,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.6670000000000025,7.016,9.0,7.0,1407.0,1407.0,55.52,3408031.0,62174.0,6042.0,4735.0,35247.0,55.56,2958876.0,,,,,,,,,,
16387,17334,performance,done,,bfs,none,5,circadian_clock-000010,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,1200.0,1200.0,0.44,644204.0,118.0,840.0,464.0,1914.0,0.45,1301840.0,,,,,,,,,,
16393,17340,performance,done,,bfs,none,5,HouseConstruction-002,pnml,"tg,bs,hf",0.0,32.0,1034.0,1247.0,6.516,6.836,26.0,18.0,666.0,666.0,0.18,1501.0,349.0,266.0,248.0,208.0,0.19,579312.0,,,,,,,,,,
16399,17346,performance,done,,bfs,none,5,FMS-10,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,2820.0,2820.0,4.51,2501413200.0,1437.0,1525.0,1365.0,2048.0,4.51,2902656.0,,,,,,,,,,
