Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
5046,5343,performance,done,,bfs,sat-like,5,desel_esparza_6_1,pnml,"tg,bs,hf",0.0,23.0,428.0,525.0,6.5710000000000015,6.841,8.0,7.0,7.0,7.0,0.0,1.0,8.0,0.0,20.0,7.0,0.0,76.0,,,,,,,,,,
5049,5346,performance,done,,bfs,sat-like,5,dekker-15,pnml,"tg,bs,hf",0.48,1682.0,858894.0,918960.0,58.32816,60.35399,75.0,255.0,5648.0,5648.0,25.33,278528.0,152516.0,3075.0,3227.0,738630.0,25.91,2839692.0,,,,,,,,,,
5056,5353,performance,done,,bfs,sat-like,5,gen_sound_is_dec_no-bwf,pnml,"tg,bs,hf",0.0,5.0,48.0,62.0,3.6,3.8,3.0,2.0,12.0,12.0,0.0,6.0,13.0,21.0,25.0,12.0,0.0,76.0,,,,,,,,,,
5086,5383,performance,done,,bfs,sat-like,5,MAPK-8,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,982.0,982.0,0.31,6110643.0,668.0,1621.0,1378.0,2112.0,0.32,911012.0,,,,,,,,,,
5131,5432,performance,done,,bfs,sat-like,5,peterson_3_13,pnml,"tg,bs,hf",0.0,40.0,894.0,1083.0,9.415,9.857999999999999,9.0,12.0,60.0,60.0,0.0,12.0,31.0,76.0,83.0,50.0,0.0,76.0,,,,,,,,,,
5138,5439,performance,done,,bfs,sat-like,5,RAS-C-15,pnml,"tg,bs,hf",0.01,34.0,6705.0,9192.0,8.983089999999997,9.09757,90.0,60.0,597.0,597.0,0.11,578878464.0,768.0,588.0,908.0,746.0,0.13,432124.0,,,,,,,,,,
5148,5449,performance,done,,bfs,sat-like,5,Kanban-5,pnml,"tg,bs,hf",0.0,34.0,746.0,941.0,5.653,5.9079999999999995,16.0,16.0,434.0,434.0,0.19,2546432.0,266.0,636.0,540.0,4116.0,0.2,645564.0,,,,,,,,,,
5149,5450,performance,done,,bfs,sat-like,5,SwimmingPool-1,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.6670000000000025,7.016,9.0,7.0,460.0,460.0,0.83,89621.0,6729.0,1712.0,1365.0,5327.0,0.84,1880796.0,,,,,,,,,,
5167,5469,performance,done,,bfs,sat-like,5,RAS-R-100,pnml,"tg,bs,hf",0.18,22.0,22602.0,28171.0,7.401998,7.443084,400.0,202.0,65938.0,65938.0,14.25,6.46501806116397e+31,1391.0,2202.0,2598.0,1596.0,14.48,2921432.0,,,,,,,,,,
5169,5471,performance,done,,bfs,sat-like,5,dnawalk-15,pnml,"tg,bs,hf",0.07,942.0,236032.0,252973.0,38.4516,39.8235,33.0,312.0,53792.0,53792.0,35.46,1860879029.0,12632.0,1434.0,2305.0,2172.0,35.55,3022584.0,,,,,,,,,,
