Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
9211,9760,performance,done,,bfs,sat-loop,5,simple_lbs-2,pnml,"tg,bs,hf",0.01,241.0,25440.0,29093.0,30.559,32.979,32.0,45.0,993.0,993.0,0.22,832.0,1010.0,480.0,923.0,766.0,0.24,925640.0,,,,,,,,,,
9213,9762,performance,done,,bfs,sat-loop,5,angiogenesis-01,pnml,"tg,bs,hf",0.01,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,810.0,810.0,0.09,110.0,270.0,338.0,463.0,254.0,0.11,328644.0,,,,,,,,,,
9216,9765,performance,done,,bfs,sat-loop,5,desel_esparza_9_4,pnml,"tg,bs,hf",0.0,12.0,150.0,181.0,5.0,5.24,3.0,5.0,15.0,15.0,0.0,3.0,7.0,25.0,25.0,15.0,0.0,76.0,,,,,,,,,,
9236,9785,performance,done,,bfs,sat-loop,5,HouseConstruction-005,pnml,"tg,bs,hf",0.0,32.0,1034.0,1247.0,6.516,6.836,26.0,18.0,438.0,438.0,0.69,1187984.0,3176.0,988.0,811.0,1463.0,0.7,1864516.0,,,,,,,,,,
9250,9802,performance,done,,bfs,sat-loop,5,RAS-R-20,pnml,"tg,bs,hf",0.01,22.0,4442.0,5531.0,7.26087,7.33197,80.0,42.0,1995.0,1995.0,0.42,11534336.0,271.0,442.0,518.0,316.0,0.44,1292776.0,,,,,,,,,,
9279,9833,performance,done,,bfs,sat-loop,5,SwimmingPool-4,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.6670000000000025,7.016,9.0,7.0,1755.0,1755.0,131.3,164385221.0,718489.0,22577.0,17550.0,254887.0,131.5,3135852.0,,,,,,,,,,
9287,9841,performance,done,,bfs,sat-loop,5,desel_esparza_10_3a,pnml,"tg,bs,hf",0.0,22.0,558.0,716.0,7.532999999999999,7.996,9.0,9.0,66.0,66.0,0.0,14.0,26.0,63.0,69.0,41.0,0.0,76.0,,,,,,,,,,
9289,9843,performance,done,,bfs,sat-loop,5,Philosophers-50,pnml,"tg,bs,hf",0.17,41.0,26516.0,35059.0,12.252310000000001,12.394730000000001,250.0,250.0,998.0,998.0,0.63,7.17897987691853e+23,1575.0,1850.0,2202.0,1400.0,0.86,1829516.0,,,,,,,,,,
9292,9846,performance,done,,bfs,sat-loop,5,2D8_gradient_5x5_50,pnml,"tg,bs,hf",0.02,207.0,36326.0,39098.0,17.0547,17.7079,25.0,144.0,9332.0,9332.0,191.96,1.75295157137163e+19,30600.0,205344.0,198288.0,190944.0,192.08,3259624.0,,,,,,,,,,
9297,9851,performance,done,,bfs,sat-loop,5,desel_esparza_8_1,pnml,"tg,bs,hf",0.0,23.0,428.0,525.0,6.5710000000000015,6.841,8.0,7.0,47.0,47.0,0.01,9.0,26.0,47.0,50.0,27.0,0.02,76.0,,,,,,,,,,
9301,9855,performance,done,,bfs,sat-loop,5,HouseConstruction-005,pnml,"tg,bs,hf",0.0,32.0,1034.0,1247.0,6.516,6.836,26.0,18.0,438.0,438.0,0.78,1187984.0,3176.0,988.0,811.0,1463.0,0.78,1847568.0,,,,,,,,,,
9302,9856,performance,done,,bfs,sat-loop,5,dekker-15,pnml,"tg,bs,hf",0.33,1682.0,858894.0,918960.0,58.32816,60.35399,75.0,255.0,1666.0,1666.0,37.65,278528.0,152516.0,3075.0,3227.0,738630.0,38.06,2904464.0,,,,,,,,,,
9303,9857,performance,done,,bfs,sat-loop,5,RAS-R-5,pnml,"tg,bs,hf",0.0,22.0,1037.0,1286.0,6.744,6.91,20.0,12.0,165.0,165.0,0.01,112.0,61.0,112.0,128.0,76.0,0.02,72.0,,,,,,,,,,
