Unnamed: 0,Unnamed: 0.1,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
16168,17106,performance,done,,bfs-prev,none,5,2D8_gradient_5x5_50,pnml,"tg,bs,hf",0.02,207.0,36326.0,39098.0,17.0547,17.7079,25.0,144.0,14544.0,14544.0,667.33,1.75295157137163e+19,30600.0,205344.0,198288.0,190944.0,667.44,3921280.0,,,,,,,,,,
16172,17110,performance,done,,bfs-prev,none,5,SwimmingPool-4,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.6670000000000025,7.016,9.0,7.0,2807.0,2807.0,1403.24,164385221.0,718489.0,22577.0,17550.0,254887.0,1403.59,3923916.0,,,,,,,,,,
16179,17118,performance,done,,bfs-prev,none,5,G-PPP-10-100,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,7656.0,7656.0,1429.47,176894515156.0,128866.0,11653.0,11487.0,486397.0,1429.52,3918980.0,,,,,,,,,,
16181,17120,performance,done,,bfs-prev,none,5,dnawalk-08,pnml,"tg,bs,hf",0.05,758.0,205704.0,220717.0,39.204,41.7305,27.0,260.0,5200.0,5200.0,9.54,27950678.0,7650.0,1194.0,1916.0,1800.0,9.6,2953520.0,,,,,,,,,,
16189,17128,performance,done,,bfs-prev,none,5,desel_esparza_8_1,pnml,"tg,bs,hf",0.0,23.0,428.0,525.0,6.5710000000000015,6.841,8.0,7.0,42.0,42.0,0.0,9.0,26.0,47.0,50.0,27.0,0.01,76.0,,,,,,,,,,
16203,17142,performance,done,,bfs-prev,none,5,G-PPP-1000-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,8976.0,8976.0,661.42,14184612091.0,114221.0,11548.0,12088.0,480654.0,661.48,3921104.0,,,,,,,,,,
16211,17150,performance,done,,bfs-prev,none,5,CircularTrain-024,pnml,"tg,bs,hf",0.0,145.0,3308.0,3685.0,9.4821,9.6359,48.0,24.0,1368.0,1368.0,1.14,86515.0,1003.0,248.0,285.0,232.0,1.15,2559516.0,,,,,,,,,,
16236,17176,performance,done,,bfs-prev,none,5,dnawalk-14,pnml,"tg,bs,hf",0.07,942.0,245188.0,261235.0,37.5994,39.2383,33.0,312.0,8112.0,8112.0,72.55,1860879029.0,25388.0,1434.0,2306.0,2172.0,72.65,3370308.0,,,,,,,,,,
16250,17190,performance,done,,bfs-prev,none,5,SwimmingPool-3,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.6670000000000025,7.016,9.0,7.0,2107.0,2107.0,220.34,32209356.0,254594.0,12997.0,10130.0,111267.0,220.45,3421420.0,,,,,,,,,,
16261,17202,performance,done,,bfs-prev,none,5,QCertifProtocol_02-unfold,pnml,"tg,bs,hf",0.01,185.0,16924.0,19511.0,18.211,19.129,86.0,56.0,1736.0,1736.0,0.55,1029.0,2546.0,502.0,614.0,549.0,0.58,1806380.0,,,,,,,,,,
